id,timestamp,text
1127562345,207.029,由一根粑拉拉引起的惨案
1125506793,52.639,萌萌哒！
1125223075,171.401,233333333333333
1125115307,70.071,什么
1125093279,80.907,骗人 哪有变黄
1125051077,71.017,。
1125049715,51.014,，
1124641895,14.077,萌一脸血
1124619871,209.408,宝儿
1123558413,88.213,这是黄色
1123555543,8.925,笨拉拉
1123317399,76.91,芭娜娜还没被抓融也是天地良心
1123287787,25.173,这就是写作业时的我(づ ●─● )づ
1123142967,115.062,巴拉拉~
1122605263,172.435,banana:我就是如此的迷人
1122573589,104.979,hhhhhh
1122491571,177.13,芭~娜~娜~
1122300807,197.094,艾派得~
1122201027,125.089,右边那个不是鲍勃小天使，鲍勃没这么大
1122180323,29.648,是斯图亚特吗？
1122171269,191.954,巴伯~
1122160403,141.855,BOOM！
1122149199,61.658,芭娜娜~·
1122152301,99.027,芭娜娜~~~~~~~~~~~~~~
1122146325,43.98,可爱的我都变黄了
1122137445,42.531,芭娜娜~
1122008607,64.199,萌萌哒
1121467327,48.34,23333333
1121284391,180.435,233333333
1120269269,33.196,八嘎
1120268145,16.946,bananan
1120010119,104.449,没黄
1119967435,48.844,芭娜娜
1119962109,30.78,好萌！！
1119602149,51.425,吧啦啦
1118303789,171.656,敌方来袭
1118298489,100.824,巴拉拉哈哈哈哈
1118296737,78.034,好可爱
1118289881,20.362,天呐好爱
1118241317,169.622,粑拉拉小魔仙
1118024989,45.921,。
1117623467,68.268,banananan!
1117102023,158.776,心疼gru
1117093495,22.769,banana黄
1116907367,85.894,芭娜娜！！！
1116903627,31.399,23333333333333
1116904501,44.377,芭娜娜
1115539677,204.382,爱跑
1115538167,179.248,23333333333333333333
1113681387,69.639,我想起了书俊
1113244673,73.085,23333333333333333333
1113151117,189.514,banana它死了
1113137769,7.793,是不是拼错了
1112927177,11.656,哈哈
1112379015,69.86,黄！
1112380499,90.403,说变黄的站出来！
1111437037,59.809,不能打架，不能打架。布纳纳好处都有啥，谁说对了就给他！
1110517871,18.81,这画质还有谁？
1107364961,69.084,金坷垃 是我哒
1106982855,41.649,2333333
1106225021,190.419,变黄 真的假的？
1105810977,174.883,2333333333333333变黄看看
1105798575,13.054,吧啦啦啦啦
1105241047,159.293,23333333333333333333333333333333
1105188963,107.002,黄了
1104225605,175.875,萌萌萌
1104095495,215.256,gapp刚吃完香蕉的窝(๑´ω`๑)
1100098675,169.314,哈哈哈哈
1100094547,101.644,变黄
1099011325,131.765,谁说会变黄的
1097887549,168.813,2333333333333333333333333
1097876541,49.39,banana
1097877123,60.63,banana~
1097672153,103.311,哈哈哈萌死拔娜娜
1097406151,59.643,不要搞
1095791943,213.993,不就是香蕉么 买给你嫁给我
1095789377,170.945,balala能量！
1095782749,66.838,我是来扫黄的
1095784971,100.692,四个banana
1094504063,81.742,黄色的叭娜娜
1094001379,86.475,这是小黄人快跑游戏吗
1093999145,47.178,23333333333
1092088425,146.292,格鲁不破产之谜
1090430301,91.641,画面怎么是黑的
1090034381,11.433,banana
1089964431,158.132,抢个香蕉这么丧心病狂。。。。
1089961911,124.802,巴娜娜
1089959319,92.261,Banananananananaana
1089023111,72.475,什么
1088883859,188.229,这可怜的声音
1088864275,171.08,23333333333
1088858465,78.872,banana
1088121187,117.437,扫黄大队来了
1088116901,88.862,banana引发的血案
1088115047,60.45,banana
1084832229,32.802,小黄人萌萌哒
1084729177,38.452,banana
1084679831,192.64,Apple
1084678301,169.249,不行了我  笑抽了
1084680361,201.179,APPLE
1084673739,95.14,自动变黄了~\(≧▽≦)/~
1084672739,78.927,Banana
1084445781,72.461,噗噗
1084177893,177.201,香蕉滑了一下
1084176379,173.089,抢的那么欢
1084175729,171.62,一根香蕉至于吗
1084161367,80.359,真的变黄了
1083330937,50.717,好黄呀
1082008715,25.426,2333333333333333333333333333
1081474287,140.525,2333333
1081453373,37.933,banana(๑• . •๑)~
1079811307,35.765,急急急叽叽叽叽
1079397553,81.971,banana!!!!
1078918837,68.652,白色
1077966121,23.619,23333333333333
1077355789,109.616,谁说变黄了！！！
1077354637,92.424,骗人，没变黄
1077018555,221.449,火龙果
1076861897,60.709,不能打架不能打架，说说金坷垃好处都有啥，谁说对了就给他
1075471379,217.501,给榴莲
1075253105,164.269,都是我的错
1074788353,31.786,23333
1074420389,71.446,banana
1073732361,43.357,6键盘请你正过来:-)
1073237675,204.454,萌屎了
1072608013,164.144,2333333333333333333333
1072482989,79.579,不那那
1072480613,69.611,banana~
1071365805,72.522,hhhhhhhh
1071287779,215.693,石榴更实惠
1070800207,171.781,23333333333333333333333
1070492903,35.484,来看bananananananannana
1070161169,70.04,banana~
1069168799,75.475,好黄
1069058697,46.767,后面这个不是斯图尔特，眼睛颜色不对
1069031539,71.291,大眼萌
1069008307,202.619,爱泡～
1067943363,184.335,这根香蕉真解释。。
1067735373,71.283,banana
1067683833,158.893,巴啦啦能量！
1067671143,31.103,萌坏了
1067601633,78.028,怎么可能会变成黄色
1067566279,193.589,Babe
1067555125,45.504,芭娜娜
1067219431,97.017,黄
1067217809,71.372,banana
1067154989,30.182,键盘是反的
1067156687,73.569,萌爆我了
1067005677,48.529,挺萌的233
1066256747,177.056,所以吃石榴多好
1065031287,22.879,帅气呀
1064920391,97.926,ba～na～na
1064823135,87.462,游戏场景神还原。
1063935431,0.0,haodou
1063776733,38.47,波纳纳~~~
1063769397,170.061,波纳纳 爱你
1063771329,192.104,hhg 看我
1062385255,67.95,什么？黄色？
1062233071,91.341,他们就不能先咬一口么
1062230599,69.986,banana
1061955401,172.63,吃
1061574511,125.272,笑成狗
1061236841,204.549,笑翻
1061233341,153.038,自动变黄！
1059904897,204.018,233
1059883485,74.353,简直太可爱
1059087411,37.245,吧哪哪
1059087785,44.794,⊙▽⊙啊呜
1059085573,34.242,好，他没看到
1059086533,30.238,嘛，不管了
1059083381,14.097,（口哨~偷瞄一眼）
1059084841,28.903,克制克制（我的手为啥会自己动）
1059081481,5.255,BANANA
1059082237,2.335,BANANA
1059078999,202.368,（吧哪哪被抛弃了）
1059080147,209.083,字幕END
1059077391,195.653,爱泡←_←
1059078153,197.697,爱泡~爱泡~
1059076789,186.144,（强势围观）
1059076189,177.969,噗嘁 吧唧
1059073411,161.244,⊙▽⊙卟哪哪~
1059072207,146.563,不给他俩。。。
1059071433,137.178,duang...
1059068215,66.399,我滴 我滴 我滴
1059069417,90.09,吧啦啦，哈哈哈。。
1059065813,50.592,不要。。。
1059066533,58.141,呀呀，我的
1059066861,60.644,你俩干啥呢
1059064661,37.287,啊，吧哪哪
1059065443,46.921,吧哪哪给我点
1059062701,15.849,balala
1058516555,139.232,BANANA
1058513383,73.139,怎么我的不黄
1058514471,97.295,自黄的人肯定很黄
1058515801,124.802,BANANA
1058512505,55.805,看一下变色
1058512971,64.724,骗我
1058477717,197.137,babble
1058469641,50.638,锅锅看喵
1058467657,15.688,锅锅
1058468535,31.021,锅锅看喵
1058338141,162.776,斯巴达！
1058289789,89.778,抢个banan
1058283381,10.971,我最爱的！
1058055763,71.769,变黄
1057876045,100.726,好硬，哈哈哈
1057458289,174.42,banana：我好硬呀
1057448167,26.79,吧啦啦！！
1057282527,71.488,好萌
1056930585,204.621,一群吃货
1056762257,25.742,头上的几根毛
1056752599,162.024,芭娜娜！！！
1056746367,69.012,芭娜娜！
1056638391,199.407,apple
1056630331,80.955,banana
1056631267,80.955,banana
1056630819,80.955,banana
1056506705,220.012,banana.....
1056377459,88.898,u 哈哈宝贝呢
1056374319,78.175,bnana
1056323321,71.851,。。
1056085595,46.501,banana
1056086209,51.828,nonono
1055880459,61.829,真的变成黄色的了耶
1055875189,60.859,banana
1055870417,64.611,Banana
1055871537,64.611,banana
1055363149,51.885,扫黄大队：听说这里有弹幕变黄，特来扫黄！！！
1055273751,141.993,o
1054468001,31.656,画质给力
1054272207,16.433,超级萌，大爱小黄人啊，啦啦啦
1053787979,14.331,字体什么情况
1053091631,213.171,给葡萄的好提议！来个中国版，给荔枝吧！
1052958641,142.264,2333333333333
1052694455,193.398,23333333333333333
1052693811,182.174,..
1052693097,168.984,23333333333333333333
1052687007,61.331,bavava
1052687421,68.221,banana
1052684433,16.518,2333333
1052678029,133.283,你们好黄
1052675223,82.814,看了三部了还是不知道他们名字分不清的只有我一个人吗
1052672511,34.359,画质简直良心
1052267537,62.684,布拉克
1052266519,53.29,呆萌呆萌的
1052261235,8.58,banana
1051792385,203.661,萌萌萌
1051681999,154.362,巴哪哪
1051219745,211.404,bapple
1241162557,74.139,23333333333333333
1239801541,70.028,。。
1239734745,116.254,(≧▽≦)(≧▽≦)(≧▽≦)
1239734023,112.592,banana
1239729347,11.877,(≧▽≦)
1239041601,221.763,龙眼，黄皮
1238960839,19.789,另外五个小伙伴你们好啊
1238468711,5.025,17banana
1238190447,71.345,banana
1238188729,6.849,啦啦啦啦啦啦啦
1238023457,172.79,23333333333333
1237903915,76.103,一根芭娜娜引发的血战
1237741335,114.067,banana
1237641085,81.293,大家好，我是啵呐呐黄
1236972777,39.223,摸娜娜~
1236968409,10.028,香蕉黄
1236711189,111.267,芭娜娜
1236081565,69.903,banana
1235102473,202.572,八宝
1235101983,190.561,导弹井
1235101103,169.916,hahahhahhahah
1235097851,95.372,banana
1234928687,54.217,据说能变色
1233360689,46.547,芭娜娜~？
1232249447,25.191,感觉他要高潮了2333
1231254111,75.95,看看我的颜色
1229055775,2.294,赵日天来也(●––●)
1227422435,17.119,黄人黄测试 F4E865
1226954383,41.611,是我的
1226954641,50.571,我的
1226287633,159.013,金~坷~垃~~~~~~
1226285799,151.497,哇！金坷垃！是我们哒！
1226283205,138.735,Duang！
1226283869,138.735,Duang
1226281209,105.117,金坷垃！！！
1226281901,112.474,决不能给他！
1226279079,59.629,不能打架
1226278195,55.664,Banana是我哒！
1226278549,55.664,是我哒！
1226040973,113.417,听说最近扫黄
1225991741,44.501,qqaaswzm
1225569895,129.979,BUG啊 一会儿刺头一会儿中分  刺头第一部就是杰瑞 中分就是马克
1225568211,128.235,我知道了 蒂姆 菲尔 马克 去商场买独角兽那3只！！！
1225564759,62.312,这个高的是tim 这是第一部番外吧
1224935331,23.094,banana
1224936155,46.863,哈哈，蠢萌蠢萌的
1224935597,30.487,Banana
1224459621,84.387,芭娜娜被玩坏了
1224458449,40.279,2个banana你们好
1222646459,162.412,banana！！！！！！
1222645437,119.911,怎么只能有一根香蕉呢！
1222643893,38.371,啊～bananaヽ(*。>Д<)o゜
1222643017,28.862,忍不住啦(ฅ>ω<*ฅ)
1222642715,16.641,为什么一大波小黄人只抢一个香蕉呢
1221938757,75.104,不晕吗
1221936611,22.181,好蠢
1220966315,171.244,红红火火恍恍惚惚哈哈哈哈哈哈哈哈哈
1220414991,170.062,在班上吃东西的时候就是这样23333
1219964581,23.398,巴呐呐
1219618267,20.216,banana
1219616943,6.725,banana
1219005707,188.754,^3^
1218920411,111.849,萌的不要不要的
1218091159,203.203,我擦....
1217978151,78.38,hhhhhhhhhhh
1217392353,61.2,巴那那
1217293789,76.118,今天看完小黄人电影 又来了看得我
1217111143,192.593,我从来买见过那么完整的banana
1216912057,209.013,太萌了！！
1216157745,78.23,嘤嘤嘤芭娜娜
1216150449,104.596,卢瑟
1216150217,95.634,为啥是黄色
1215400347,101.235,Banana(￣^￣)ゞ
1214536561,55.768,芭娜娜
1211956613,214.714,2333333
1211956063,174.966,香蕉黄
1211922773,48.682,萌萌哒的小黄人，真是可爱得无可救药了
1211658727,19.576,嘎嘎嘎
1211579085,113.029,变黄了么.....
1211567091,149.667,233333333333333
1211494803,31.207,乙。？
1211466599,159.849,怎样黄啊
1211465741,152.91,变黄！
1211433639,203.912,啊啊啊！好萌！！！！
1211265349,29.899,不加班就去電影院看了
1211241867,155.655,哈哈哈哈哈
1211017499,83.834,巴娜娜
1210872655,105.647,听说我很黄？
1210324677,38.186,波娜娜~~！！！
1210293779,129.192,真的能变黄？
1210292407,81.427,凯文，鲍勃，斯图尔特0.0
1209958929,181.695,(╯3╰)
1209954401,48.107,不娜娜
1209953127,10.612,Banana
1209940929,64.689,你的字体代表你的心理↓
1209939255,45.295,你的字体代表你的心理↓
1209936367,2.794,Banana~
1209936935,6.423,banana
1209937093,7.966,banana
1209937247,9.801,banana
1209936701,4.671,banana
1209353883,209.816,心疼格鲁2333333
1209352283,168.426,hhhhhhhhhhh~
1209166501,114.72,芭娜娜！
1208900395,124.266,太萌啦
1208878463,133.55,duang～
1208876477,43.877,芭拉拉
1208560435,4.591,l
1208462311,167.943,哈哈哈，好可爱
1208309121,173.902,2333333333333
1208268281,67.636,、。
1208228965,68.416,真的变黄了
1208198763,73.947,哈哈哈
1207679919,38.83,是斯图尔特（单眼）Dave（双眼）吧？
1207477199,178.178,快张嘴！！
1207471037,48.381,先下嘴为强，后下嘴遭殃
1207461779,52.188,onononono~
1207314971,69.05,忙着玩了￼
1207143541,71.464,~~
1207088153,204.681,心疼格鲁
1205403447,202.09,２３３３
1204968031,7.682,只有我一个人这么卡么
1204948889,34.61,萌屎我了
1204531155,221.913,笨死了，应该给石榴
1204304957,78.453,巴啦啦
1204304661,73.239,巴啦啦
1204305143,81.581,巴啦啦
1204305281,84.167,巴啦啦
1204304355,67.442,巴啦啦
1204286615,167.69,一个香蕉引发的血案
1203542381,7.16,哇咔咔
1203456725,69.861,banana
1202931543,7.816,一群小可爱~
1202187299,177.068,banana：怪我喽
1198857907,178.636,有一种挤肥皂的感觉
1198782371,23.651,QQQQQQQQQQQQQQQQQQQQ
1197951991,82.983,噗banana
1197185949,74.986,黄色
1196768593,174.731,lol
1196767241,23.647,HD!!!!!!
1195989573,169.937,2222223333333333333333333333
1195958717,41.124,就是斯图恩特，它最喜欢吃香蕉了，随时都要带上
1192688979,213.588,好搞
1191289441,168.441,骗人吧，怎么可能会变黄
1191195297,174.855,233333
1191193933,151.794,Banana
1190864585,116.329,233333333333
1190646025,144.144,干得好！！！
1187620647,41.311,banana
1186876427,159.527,巴拉拉
1186871935,89.194,黄
1186873083,106.38,没有黄啊
1186871015,75.022,还
1186638779,73.72,芭娜娜！
1186026779,69.545,字体哪里有变色
1186015651,35.062,萌萌哒
1183331617,62.27,吧Nana～～
1183136437,107.96,吧呐呐！！！！
1183137331,0.0,吧呐呐。。
1183129577,29.0,吧呐呐引发的血案啊
1183130385,43.266,吧呐呐~~
